"證券代碼	簡稱	年月日	收盤價(元)"
"0056   	元大高股息   	20150420	    18.9223"
"0056   	元大高股息   	20150421	    18.8836"
"0056   	元大高股息   	20150422	    19.0384"
"0056   	元大高股息   	20150423	    19.3711"
"0056   	元大高股息   	20150424	    19.4253"
"0056   	元大高股息   	20150427	    19.5801"
"0056   	元大高股息   	20150428	    19.5027"
"0056   	元大高股息   	20150429	    19.4098"
"0056   	元大高股息   	20150430	    19.3789"
"0056   	元大高股息   	20150504	    19.3866"
"0056   	元大高股息   	20150505	    19.3557"
"0056   	元大高股息   	20150506	    19.4098"
"0056   	元大高股息   	20150507	    19.2705"
"0056   	元大高股息   	20150508	    19.2628"
"0056   	元大高股息   	20150511	    19.1235"
"0056   	元大高股息   	20150512	    19.1080"
"0056   	元大高股息   	20150513	    19.1931"
"0056   	元大高股息   	20150514	    19.0693"
"0056   	元大高股息   	20150515	    18.9997"
"0056   	元大高股息   	20150518	    19.0693"
"0056   	元大高股息   	20150519	    19.1931"
"0056   	元大高股息   	20150520	    19.1931"
"0056   	元大高股息   	20150521	    18.9687"
"0056   	元大高股息   	20150522	    18.9919"
"0056   	元大高股息   	20150525	    18.9687"
"0056   	元大高股息   	20150526	    19.0693"
"0056   	元大高股息   	20150527	    19.1080"
"0056   	元大高股息   	20150528	    19.1699"
"0056   	元大高股息   	20150529	    19.1312"
"0056   	元大高股息   	20150601	    19.1003"
"0056   	元大高股息   	20150602	    19.0771"
"0056   	元大高股息   	20150603	    18.9610"
"0056   	元大高股息   	20150604	    18.6204"
"0056   	元大高股息   	20150605	    18.5740"
"0056   	元大高股息   	20150608	    18.6359"
"0056   	元大高股息   	20150609	    18.1948"
"0056   	元大高股息   	20150610	    18.2335"
"0056   	元大高股息   	20150611	    18.1484"
"0056   	元大高股息   	20150612	    18.0710"
"0056   	元大高股息   	20150615	    18.1484"
"0056   	元大高股息   	20150616	    18.0245"
"0056   	元大高股息   	20150617	    18.0787"
"0056   	元大高股息   	20150618	    18.1948"
"0056   	元大高股息   	20150622	    18.4270"
"0056   	元大高股息   	20150623	    18.4889"
"0056   	元大高股息   	20150624	    18.4889"
"0056   	元大高股息   	20150625	    18.5353"
"0056   	元大高股息   	20150626	    18.5353"
"0056   	元大高股息   	20150629	    18.3883"
"0056   	元大高股息   	20150630	    18.3418"
"0056   	元大高股息   	20150701	    18.4502"
"0056   	元大高股息   	20150702	    18.4579"
"0056   	元大高股息   	20150703	    18.4347"
"0056   	元大高股息   	20150706	    18.3341"
"0056   	元大高股息   	20150707	    18.3496"
"0056   	元大高股息   	20150708	    17.9704"
"0056   	元大高股息   	20150709	    17.6763"
"0056   	元大高股息   	20150713	    17.8233"
"0056   	元大高股息   	20150714	    17.8930"
"0056   	元大高股息   	20150715	    17.8001"
"0056   	元大高股息   	20150716	    17.8388"
"0056   	元大高股息   	20150717	    17.8388"
"0056   	元大高股息   	20150720	    17.7691"
"0056   	元大高股息   	20150721	    17.7072"
"0056   	元大高股息   	20150722	    17.4673"
"0056   	元大高股息   	20150723	    17.4131"
"0056   	元大高股息   	20150724	    17.2583"
"0056   	元大高股息   	20150727	    16.9101"
"0056   	元大高股息   	20150728	    16.8482"
"0056   	元大高股息   	20150729	    17.0107"
"0056   	元大高股息   	20150730	    16.9952"
"0056   	元大高股息   	20150731	    16.9875"
"0056   	元大高股息   	20150803	    16.8637"
"0056   	元大高股息   	20150804	    16.7398"
"0056   	元大高股息   	20150805	    16.8095"
"0056   	元大高股息   	20150806	    16.5154"
"0056   	元大高股息   	20150807	    16.4457"
"0056   	元大高股息   	20150810	    16.6237"
"0056   	元大高股息   	20150811	    16.5386"
"0056   	元大高股息   	20150812	    16.4457"
"0056   	元大高股息   	20150813	    16.5850"
"0056   	元大高股息   	20150814	    16.4457"
"0056   	元大高股息   	20150817	    16.3451"
"0056   	元大高股息   	20150818	    16.1981"
"0056   	元大高股息   	20150819	    15.7183"
"0056   	元大高股息   	20150820	    15.8421"
"0056   	元大高股息   	20150821	    15.4938"
"0056   	元大高股息   	20150824	    15.4396"
"0056   	元大高股息   	20150825	    15.0914"
"0056   	元大高股息   	20150826	    15.2307"
"0056   	元大高股息   	20150827	    15.5944"
"0056   	元大高股息   	20150828	    15.9427"
"0056   	元大高股息   	20150831	    16.0820"
"0056   	元大高股息   	20150901	    16.0588"
"0056   	元大高股息   	20150902	    16.0201"
"0056   	元大高股息   	20150903	    16.1052"
"0056   	元大高股息   	20150904	    16.0433"
"0056   	元大高股息   	20150907	    16.0743"
"0056   	元大高股息   	20150908	    16.1362"
"0056   	元大高股息   	20150909	    16.4844"
"0056   	元大高股息   	20150910	    16.6005"
"0056   	元大高股息   	20150911	    16.7553"
"0056   	元大高股息   	20150914	    16.7863"
"0056   	元大高股息   	20150915	    16.7708"
"0056   	元大高股息   	20150916	    16.7940"
"0056   	元大高股息   	20150917	    17.0262"
"0056   	元大高股息   	20150918	    17.1268"
"0056   	元大高股息   	20150921	    16.8250"
"0056   	元大高股息   	20150922	    16.8869"
"0056   	元大高股息   	20150923	    16.5696"
"0056   	元大高股息   	20150924	    16.3451"
"0056   	元大高股息   	20150925	    16.3451"
"0056   	元大高股息   	20150930	    16.2832"
"0056   	元大高股息   	20151001	    16.5076"
"0056   	元大高股息   	20151002	    16.5309"
"0056   	元大高股息   	20151005	    16.7011"
"0056   	元大高股息   	20151006	    16.9333"
"0056   	元大高股息   	20151007	    16.9410"
"0056   	元大高股息   	20151008	    16.8869"
"0056   	元大高股息   	20151012	    17.0030"
"0056   	元大高股息   	20151013	    17.0649"
"0056   	元大高股息   	20151014	    17.1423"
"0056   	元大高股息   	20151015	    17.2816"
"0056   	元大高股息   	20151016	    17.3357"
"0056   	元大高股息   	20151019	    17.4131"
"0056   	元大高股息   	20151020	    17.4750"
"0056   	元大高股息   	20151021	    17.3899"
"0056   	元大高股息   	20151022	    17.4131"
"0056   	元大高股息   	20151023	    17.5292"
"0056   	元大高股息   	20151026	    17.7559"
"0056   	元大高股息   	20151027	    17.7721"
"0056   	元大高股息   	20151028	    17.7721"
"0056   	元大高股息   	20151029	    17.5859"
"0056   	元大高股息   	20151030	    17.5373"
"0056   	元大高股息   	20151102	    17.5373"
"0056   	元大高股息   	20151103	    17.7235"
"0056   	元大高股息   	20151104	    17.8855"
"0056   	元大高股息   	20151105	    17.9421"
"0056   	元大高股息   	20151106	    17.7883"
"0056   	元大高股息   	20151109	    17.5535"
"0056   	元大高股息   	20151110	    17.4482"
"0056   	元大高股息   	20151111	    17.1082"
"0056   	元大高股息   	20151112	    17.0677"
"0056   	元大高股息   	20151113	    16.9058"
"0056   	元大高股息   	20151116	    16.8653"
"0056   	元大高股息   	20151117	    17.1891"
"0056   	元大高股息   	20151118	    17.1001"
"0056   	元大高股息   	20151119	    17.1810"
"0056   	元大高股息   	20151120	    17.1972"
"0056   	元大高股息   	20151123	    17.2134"
"0056   	元大高股息   	20151124	    17.2053"
"0056   	元大高股息   	20151125	    17.1487"
"0056   	元大高股息   	20151126	    17.2863"
"0056   	元大高股息   	20151127	    17.2944"
"0056   	元大高股息   	20151130	    17.1730"
"0056   	元大高股息   	20151201	    17.3835"
"0056   	元大高股息   	20151202	    17.5373"
"0056   	元大高股息   	20151203	    17.5454"
"0056   	元大高股息   	20151204	    17.5373"
"0056   	元大高股息   	20151207	    17.6830"
"0056   	元大高股息   	20151208	    17.5535"
"0056   	元大高股息   	20151209	    17.3916"
"0056   	元大高股息   	20151210	    17.3025"
"0056   	元大高股息   	20151211	    17.2701"
"0056   	元大高股息   	20151214	    17.1163"
"0056   	元大高股息   	20151215	    17.2377"
"0056   	元大高股息   	20151216	    17.4078"
"0056   	元大高股息   	20151217	    17.6426"
"0056   	元大高股息   	20151218	    17.7721"
"0056   	元大高股息   	20151221	    17.8369"
"0056   	元大高股息   	20151222	    17.7721"
"0056   	元大高股息   	20151223	    17.8207"
"0056   	元大高股息   	20151224	    17.7964"
"0056   	元大高股息   	20151225	    17.8126"
"0056   	元大高股息   	20151228	    17.8207"
"0056   	元大高股息   	20151229	    17.7721"
"0056   	元大高股息   	20151230	    17.6830"
"0056   	元大高股息   	20151231	    17.6911"
"0056   	元大高股息   	20160104	    17.3916"
"0056   	元大高股息   	20160105	    17.3511"
"0056   	元大高股息   	20160106	    17.0839"
"0056   	元大高股息   	20160107	    17.2377"
"0056   	元大高股息   	20160108	    17.0272"
"0056   	元大高股息   	20160111	    16.6953"
"0056   	元大高股息   	20160112	    16.7600"
"0056   	元大高股息   	20160113	    16.7843"
"0056   	元大高股息   	20160114	    16.6791"
"0056   	元大高股息   	20160115	    16.6791"
"0056   	元大高股息   	20160118	    16.8167"
"0056   	元大高股息   	20160119	    16.7924"
"0056   	元大高股息   	20160120	    16.6710"
"0056   	元大高股息   	20160121	    16.5252"
"0056   	元大高股息   	20160122	    16.5981"
"0056   	元大高股息   	20160125	    16.8167"
"0056   	元大高股息   	20160126	    16.8086"
"0056   	元大高股息   	20160127	    16.8491"
"0056   	元大高股息   	20160128	    17.0110"
"0056   	元大高股息   	20160129	    17.2782"
"0056   	元大高股息   	20160130	    17.4482"
"0056   	元大高股息   	20160201	    17.4725"
"0056   	元大高股息   	20160202	    17.5859"
"0056   	元大高股息   	20160203	    17.5049"
"0056   	元大高股息   	20160215	    17.4887"
"0056   	元大高股息   	20160216	    17.6183"
"0056   	元大高股息   	20160217	    17.6830"
"0056   	元大高股息   	20160218	    17.9016"
"0056   	元大高股息   	20160219	    18.0069"
"0056   	元大高股息   	20160222	    17.9502"
"0056   	元大高股息   	20160223	    17.9907"
"0056   	元大高股息   	20160224	    17.9340"
"0056   	元大高股息   	20160225	    18.0069"
"0056   	元大高股息   	20160226	    18.2093"
"0056   	元大高股息   	20160301	    18.3227"
"0056   	元大高股息   	20160302	    18.3632"
"0056   	元大高股息   	20160303	    18.4603"
"0056   	元大高股息   	20160304	    18.4360"
"0056   	元大高股息   	20160307	    18.4441"
"0056   	元大高股息   	20160308	    18.2903"
"0056   	元大高股息   	20160309	    18.2903"
"0056   	元大高股息   	20160310	    18.3955"
"0056   	元大高股息   	20160311	    18.4198"
"0056   	元大高股息   	20160314	    18.4765"
"0056   	元大高股息   	20160315	    18.1850"
"0056   	元大高股息   	20160316	    18.2579"
"0056   	元大高股息   	20160317	    18.3065"
"0056   	元大高股息   	20160318	    18.3874"
"0056   	元大高股息   	20160321	    18.4522"
"0056   	元大高股息   	20160322	    18.3713"
"0056   	元大高股息   	20160323	    18.2579"
"0056   	元大高股息   	20160324	    18.1607"
"0056   	元大高股息   	20160325	    18.1365"
"0056   	元大高股息   	20160328	    18.1445"
"0056   	元大高股息   	20160329	    17.9664"
"0056   	元大高股息   	20160330	    18.1365"
"0056   	元大高股息   	20160331	    18.1607"
"0056   	元大高股息   	20160401	    18.0393"
"0056   	元大高股息   	20160406	    17.8774"
"0056   	元大高股息   	20160407	    17.8369"
"0056   	元大高股息   	20160408	    17.7721"
"0056   	元大高股息   	20160411	    17.7883"
"0056   	元大高股息   	20160412	    17.8288"
"0056   	元大高股息   	20160413	    17.9178"
"0056   	元大高股息   	20160414	    17.9826"
"0056   	元大高股息   	20160415	    18.0231"
"0056   	元大高股息   	20160418	    17.9988"
"0056   	元大高股息   	20160419	    17.9988"
"0056   	元大高股息   	20160420	    17.7559"
"0056   	元大高股息   	20160421	    17.6992"
"0056   	元大高股息   	20160422	    17.6426"
"0056   	元大高股息   	20160425	    17.7478"
"0056   	元大高股息   	20160426	    17.8126"
"0056   	元大高股息   	20160427	    17.7802"
"0056   	元大高股息   	20160428	    17.6507"
"0056   	元大高股息   	20160429	    17.4887"
"0056   	元大高股息   	20160503	    17.2863"
"0056   	元大高股息   	20160504	    17.0029"
"0056   	元大高股息   	20160505	    16.9462"
"0056   	元大高股息   	20160506	    16.8005"
"0056   	元大高股息   	20160509	    16.8815"
"0056   	元大高股息   	20160510	    16.9220"
"0056   	元大高股息   	20160511	    16.9220"
"0056   	元大高股息   	20160512	    16.8410"
"0056   	元大高股息   	20160513	    16.7519"
"0056   	元大高股息   	20160516	    16.8734"
"0056   	元大高股息   	20160517	    16.9301"
"0056   	元大高股息   	20160518	    16.9462"
"0056   	元大高股息   	20160519	    16.8491"
"0056   	元大高股息   	20160520	    16.9058"
"0056   	元大高股息   	20160523	    17.2539"
"0056   	元大高股息   	20160524	    17.2458"
"0056   	元大高股息   	20160525	    17.3349"
"0056   	元大高股息   	20160526	    17.3997"
"0056   	元大高股息   	20160527	    17.5535"
"0056   	元大高股息   	20160530	    17.7478"
"0056   	元大高股息   	20160531	    17.7721"
"0056   	元大高股息   	20160601	    17.8531"
"0056   	元大高股息   	20160602	    17.8531"
"0056   	元大高股息   	20160603	    17.8369"
"0056   	元大高股息   	20160604	    17.8531"
"0056   	元大高股息   	20160606	    17.7964"
"0056   	元大高股息   	20160607	    18.0474"
"0056   	元大高股息   	20160608	    18.1041"
"0056   	元大高股息   	20160613	    17.8612"
"0056   	元大高股息   	20160614	    18.0393"
"0056   	元大高股息   	20160615	    18.0312"
"0056   	元大高股息   	20160616	    17.8774"
"0056   	元大高股息   	20160617	    17.9583"
"0056   	元大高股息   	20160620	    18.1688"
"0056   	元大高股息   	20160621	    18.2822"
"0056   	元大高股息   	20160622	    18.2822"
"0056   	元大高股息   	20160623	    18.2174"
"0056   	元大高股息   	20160624	    17.8045"
"0056   	元大高股息   	20160627	    17.9259"
"0056   	元大高股息   	20160628	    18.0474"
"0056   	元大高股息   	20160629	    18.2174"
"0056   	元大高股息   	20160630	    18.2984"
"0056   	元大高股息   	20160701	    18.4603"
"0056   	元大高股息   	20160704	    18.6142"
"0056   	元大高股息   	20160705	    18.5737"
"0056   	元大高股息   	20160706	    18.3470"
"0056   	元大高股息   	20160707	    18.5089"
"0056   	元大高股息   	20160711	    18.9623"
"0056   	元大高股息   	20160712	    18.9704"
"0056   	元大高股息   	20160713	    19.2619"
"0056   	元大高股息   	20160714	    19.2700"
"0056   	元大高股息   	20160715	    19.3833"
"0056   	元大高股息   	20160718	    19.5372"
"0056   	元大高股息   	20160719	    19.5938"
"0056   	元大高股息   	20160720	    19.4724"
"0056   	元大高股息   	20160721	    19.6424"
"0056   	元大高股息   	20160722	    19.6262"
"0056   	元大高股息   	20160725	    19.5696"
"0056   	元大高股息   	20160726	    19.5857"
"0056   	元大高股息   	20160727	    19.6991"
"0056   	元大高股息   	20160728	    19.7720"
"0056   	元大高股息   	20160729	    19.7315"
"0056   	元大高股息   	20160801	    19.8772"
"0056   	元大高股息   	20160802	    19.9258"
"0056   	元大高股息   	20160803	    19.8286"
"0056   	元大高股息   	20160804	    19.8125"
"0056   	元大高股息   	20160805	    19.9015"
"0056   	元大高股息   	20160808	    19.9744"
"0056   	元大高股息   	20160809	    19.9825"
"0056   	元大高股息   	20160810	    19.9744"
"0056   	元大高股息   	20160811	    19.8206"
"0056   	元大高股息   	20160812	    19.8853"
"0056   	元大高股息   	20160815	    19.9096"
"0056   	元大高股息   	20160816	    19.9501"
"0056   	元大高股息   	20160817	    19.9015"
"0056   	元大高股息   	20160818	    20.0149"
"0056   	元大高股息   	20160819	    19.9582"
"0056   	元大高股息   	20160822	    19.6748"
"0056   	元大高股息   	20160823	    19.7639"
"0056   	元大高股息   	20160824	    19.7558"
"0056   	元大高股息   	20160825	    19.9663"
"0056   	元大高股息   	20160826	    19.9987"
"0056   	元大高股息   	20160829	    19.9177"
"0056   	元大高股息   	20160830	    20.0311"
"0056   	元大高股息   	20160831	    19.9582"
"0056   	元大高股息   	20160901	    19.7477"
"0056   	元大高股息   	20160902	    19.7558"
"0056   	元大高股息   	20160905	    19.9582"
"0056   	元大高股息   	20160906	    20.1282"
"0056   	元大高股息   	20160907	    20.2416"
"0056   	元大高股息   	20160908	    20.3063"
"0056   	元大高股息   	20160909	    20.2011"
"0056   	元大高股息   	20160910	    19.9420"
"0056   	元大高股息   	20160912	    19.8772"
"0056   	元大高股息   	20160913	    19.7315"
"0056   	元大高股息   	20160914	    19.7153"
"0056   	元大高股息   	20160919	    20.0554"
"0056   	元大高股息   	20160920	    20.0796"
"0056   	元大高股息   	20160921	    20.2011"
"0056   	元大高股息   	20160922	    20.2497"
"0056   	元大高股息   	20160923	    20.2578"
"0056   	元大高股息   	20160926	    20.1201"
"0056   	元大高股息   	20160929	    20.3225"
"0056   	元大高股息   	20160930	    20.3225"
"0056   	元大高股息   	20161003	    20.2821"
"0056   	元大高股息   	20161004	    20.2983"
"0056   	元大高股息   	20161005	    20.3225"
"0056   	元大高股息   	20161006	    20.3225"
"0056   	元大高股息   	20161007	    20.2902"
"0056   	元大高股息   	20161011	    20.1444"
"0056   	元大高股息   	20161012	    20.2173"
"0056   	元大高股息   	20161013	    20.1363"
"0056   	元大高股息   	20161014	    19.9663"
"0056   	元大高股息   	20161017	    19.9906"
"0056   	元大高股息   	20161018	    20.0877"
"0056   	元大高股息   	20161019	    20.2011"
"0056   	元大高股息   	20161020	    20.2497"
"0056   	元大高股息   	20161021	    20.2416"
"0056   	元大高股息   	20161024	    20.3144"
"0056   	元大高股息   	20161025	    20.5250"
"0056   	元大高股息   	20161026	    20.3031"
"0056   	元大高股息   	20161027	    20.2690"
"0056   	元大高股息   	20161028	    20.2690"
"0056   	元大高股息   	20161031	    20.3116"
"0056   	元大高股息   	20161101	    20.2263"
"0056   	元大高股息   	20161102	    19.8679"
"0056   	元大高股息   	20161103	    19.7057"
"0056   	元大高股息   	20161104	    19.6801"
"0056   	元大高股息   	20161107	    19.8593"
"0056   	元大高股息   	20161108	    19.9703"
"0056   	元大高股息   	20161109	    19.3899"
"0056   	元大高股息   	20161110	    19.8508"
"0056   	元大高股息   	20161111	    19.3729"
"0056   	元大高股息   	20161114	    19.5350"
"0056   	元大高股息   	20161115	    19.4070"
"0056   	元大高股息   	20161116	    19.4411"
"0056   	元大高股息   	20161117	    19.3302"
"0056   	元大高股息   	20161118	    19.5009"
"0056   	元大高股息   	20161121	    19.5777"
"0056   	元大高股息   	20161122	    19.7910"
"0056   	元大高股息   	20161123	    19.7996"
"0056   	元大高股息   	20161124	    19.7740"
"0056   	元大高股息   	20161125	    19.8252"
"0056   	元大高股息   	20161128	    19.8764"
"0056   	元大高股息   	20161129	    19.8422"
"0056   	元大高股息   	20161130	    19.8508"
"0056   	元大高股息   	20161201	    19.9020"
"0056   	元大高股息   	20161202	    19.7398"
"0056   	元大高股息   	20161205	    19.6118"
"0056   	元大高股息   	20161206	    19.7484"
"0056   	元大高股息   	20161207	    19.7996"
"0056   	元大高股息   	20161208	    19.9105"
"0056   	元大高股息   	20161209	    19.9959"
"0056   	元大高股息   	20161212	    19.8593"
"0056   	元大高股息   	20161213	    19.8679"
"0056   	元大高股息   	20161214	    19.8849"
"0056   	元大高股息   	20161215	    19.8849"
"0056   	元大高股息   	20161216	    19.8935"
"0056   	元大高股息   	20161219	    19.6886"
"0056   	元大高股息   	20161220	    19.7142"
"0056   	元大高股息   	20161221	    19.6545"
"0056   	元大高股息   	20161222	    19.6289"
"0056   	元大高股息   	20161223	    19.5009"
"0056   	元大高股息   	20161226	    19.5435"
"0056   	元大高股息   	20161227	    19.5094"
"0056   	元大高股息   	20161228	    19.6289"
"0056   	元大高股息   	20161229	    19.6204"
"0056   	元大高股息   	20161230	    19.6886"
"0056   	元大高股息   	20170103	    19.7313"
"0056   	元大高股息   	20170104	    19.7996"
"0056   	元大高股息   	20170105	    19.8679"
"0056   	元大高股息   	20170106	    19.9191"
"0056   	元大高股息   	20170109	    19.8849"
"0056   	元大高股息   	20170110	    19.9788"
"0056   	元大高股息   	20170111	    20.0556"
"0056   	元大高股息   	20170112	    20.1239"
"0056   	元大高股息   	20170113	    20.1068"
"0056   	元大高股息   	20170116	    20.0044"
"0056   	元大高股息   	20170117	    20.0044"
"0056   	元大高股息   	20170118	    19.9873"
"0056   	元大高股息   	20170119	    19.9617"
"0056   	元大高股息   	20170120	    19.9276"
"0056   	元大高股息   	20170123	    20.0385"
"0056   	元大高股息   	20170124	    20.0897"
"0056   	元大高股息   	20170202	    20.0983"
"0056   	元大高股息   	20170203	    20.1836"
"0056   	元大高股息   	20170206	    20.4226"
"0056   	元大高股息   	20170207	    20.4482"
"0056   	元大高股息   	20170208	    20.6103"
"0056   	元大高股息   	20170209	    20.6445"
"0056   	元大高股息   	20170210	    20.7640"
"0056   	元大高股息   	20170213	    20.7640"
"0056   	元大高股息   	20170214	    20.8237"
"0056   	元大高股息   	20170215	    20.9858"
"0056   	元大高股息   	20170216	    20.8920"
"0056   	元大高股息   	20170217	    20.8664"
"0056   	元大高股息   	20170218	    20.9090"
"0056   	元大高股息   	20170220	    20.7981"
"0056   	元大高股息   	20170221	    20.6871"
"0056   	元大高股息   	20170222	    20.8066"
"0056   	元大高股息   	20170223	    20.8578"
"0056   	元大高股息   	20170224	    20.8920"
"0056   	元大高股息   	20170301	    20.9090"
"0056   	元大高股息   	20170302	    20.9090"
"0056   	元大高股息   	20170303	    20.8834"
"0056   	元大高股息   	20170306	    20.8664"
"0056   	元大高股息   	20170307	    20.9176"
"0056   	元大高股息   	20170308	    20.9602"
"0056   	元大高股息   	20170309	    20.9090"
"0056   	元大高股息   	20170310	    20.8237"
"0056   	元大高股息   	20170313	    20.9005"
"0056   	元大高股息   	20170314	    20.9944"
"0056   	元大高股息   	20170315	    20.9858"
"0056   	元大高股息   	20170316	    21.1309"
"0056   	元大高股息   	20170317	    21.1651"
"0056   	元大高股息   	20170320	    21.2675"
"0056   	元大高股息   	20170321	    21.3614"
"0056   	元大高股息   	20170322	    21.4040"
"0056   	元大高股息   	20170323	    21.3358"
"0056   	元大高股息   	20170324	    21.3187"
"0056   	元大高股息   	20170327	    21.2163"
"0056   	元大高股息   	20170328	    21.1224"
"0056   	元大高股息   	20170329	    21.1651"
"0056   	元大高股息   	20170330	    21.1651"
"0056   	元大高股息   	20170331	    21.1053"
"0056   	元大高股息   	20170405	    21.2589"
"0056   	元大高股息   	20170406	    21.2077"
"0056   	元大高股息   	20170407	    21.1565"
"0056   	元大高股息   	20170410	    21.1821"
"0056   	元大高股息   	20170411	    20.9858"
"0056   	元大高股息   	20170412	    20.9005"
"0056   	元大高股息   	20170413	    20.9261"
"0056   	元大高股息   	20170414	    20.7127"
"0056   	元大高股息   	20170417	    20.6359"
"0056   	元大高股息   	20170418	    20.6957"
"0056   	元大高股息   	20170419	    20.6359"
"0056   	元大高股息   	20170420	    20.4909"
"0056   	元大高股息   	20170421	    20.5591"
"0056   	元大高股息   	20170424	    20.5762"
"0056   	元大高股息   	20170425	    20.6786"
"0056   	元大高股息   	20170426	    20.8664"
"0056   	元大高股息   	20170427	    20.8578"
"0056   	元大高股息   	20170428	    20.8664"
"0056   	元大高股息   	20170502	    20.9602"
"0056   	元大高股息   	20170503	    20.9176"
"0056   	元大高股息   	20170504	    21.0029"
"0056   	元大高股息   	20170505	    20.9176"
"0056   	元大高股息   	20170508	    20.9688"
"0056   	元大高股息   	20170509	    20.9090"
"0056   	元大高股息   	20170510	    20.8834"
"0056   	元大高股息   	20170511	    20.8920"
"0056   	元大高股息   	20170512	    20.9602"
"0056   	元大高股息   	20170515	    21.0797"
"0056   	元大高股息   	20170516	    21.1224"
"0056   	元大高股息   	20170517	    21.0797"
"0056   	元大高股息   	20170518	    21.0456"
"0056   	元大高股息   	20170519	    21.0712"
"0056   	元大高股息   	20170522	    21.1224"
"0056   	元大高股息   	20170523	    21.1309"
"0056   	元大高股息   	20170524	    21.1309"
"0056   	元大高股息   	20170525	    21.1736"
"0056   	元大高股息   	20170526	    21.2419"
"0056   	元大高股息   	20170531	    21.1907"
"0056   	元大高股息   	20170601	    21.1992"
"0056   	元大高股息   	20170602	    21.2163"
"0056   	元大高股息   	20170603	    21.2504"
"0056   	元大高股息   	20170605	    21.3272"
"0056   	元大高股息   	20170606	    21.3358"
"0056   	元大高股息   	20170607	    21.2760"
"0056   	元大高股息   	20170608	    21.3358"
"0056   	元大高股息   	20170609	    21.3358"
"0056   	元大高股息   	20170612	    21.3955"
"0056   	元大高股息   	20170613	    21.4723"
"0056   	元大高股息   	20170614	    21.3016"
"0056   	元大高股息   	20170615	    21.3187"
"0056   	元大高股息   	20170616	    21.3784"
"0056   	元大高股息   	20170619	    21.5235"
"0056   	元大高股息   	20170620	    21.5576"
"0056   	元大高股息   	20170621	    21.6942"
"0056   	元大高股息   	20170622	    21.8137"
"0056   	元大高股息   	20170623	    21.7454"
"0056   	元大高股息   	20170626	    21.9332"
"0056   	元大高股息   	20170627	    21.9844"
"0056   	元大高股息   	20170628	    21.8222"
"0056   	元大高股息   	20170629	    21.8478"
"0056   	元大高股息   	20170630	    21.8307"
"0056   	元大高股息   	20170703	    21.9758"
"0056   	元大高股息   	20170704	    21.8905"
"0056   	元大高股息   	20170705	    21.9161"
"0056   	元大高股息   	20170706	    21.8819"
"0056   	元大高股息   	20170707	    21.8137"
"0056   	元大高股息   	20170710	    21.8307"
"0056   	元大高股息   	20170711	    22.0185"
"0056   	元大高股息   	20170712	    22.1380"
"0056   	元大高股息   	20170713	    22.1892"
"0056   	元大高股息   	20170714	    22.2233"
"0056   	元大高股息   	20170717	    22.2831"
"0056   	元大高股息   	20170718	    22.3001"
"0056   	元大高股息   	20170719	    22.4025"
"0056   	元大高股息   	20170720	    22.4025"
"0056   	元大高股息   	20170721	    22.2831"
"0056   	元大高股息   	20170724	    22.2148"
"0056   	元大高股息   	20170725	    22.3257"
"0056   	元大高股息   	20170726	    22.3172"
"0056   	元大高股息   	20170727	    22.3769"
"0056   	元大高股息   	20170728	    22.3513"
"0056   	元大高股息   	20170731	    22.2660"
"0056   	元大高股息   	20170801	    22.3599"
"0056   	元大高股息   	20170802	    22.4281"
"0056   	元大高股息   	20170803	    22.3855"
"0056   	元大高股息   	20170804	    22.4367"
"0056   	元大高股息   	20170807	    22.4793"
"0056   	元大高股息   	20170808	    22.4964"
"0056   	元大高股息   	20170809	    22.4111"
"0056   	元大高股息   	20170810	    22.1038"
"0056   	元大高股息   	20170811	    22.0697"
"0056   	元大高股息   	20170814	    21.7113"
"0056   	元大高股息   	20170815	    21.9161"
"0056   	元大高股息   	20170816	    21.8819"
"0056   	元大高股息   	20170817	    22.0612"
"0056   	元大高股息   	20170818	    22.0014"
"0056   	元大高股息   	20170821	    21.9075"
"0056   	元大高股息   	20170822	    22.0014"
"0056   	元大高股息   	20170823	    22.0782"
"0056   	元大高股息   	20170824	    22.1209"
"0056   	元大高股息   	20170825	    22.1380"
"0056   	元大高股息   	20170828	    22.1721"
"0056   	元大高股息   	20170829	    22.0612"
"0056   	元大高股息   	20170830	    22.1721"
"0056   	元大高股息   	20170831	    22.2660"
"0056   	元大高股息   	20170901	    22.4025"
"0056   	元大高股息   	20170904	    22.3769"
"0056   	元大高股息   	20170905	    22.4367"
"0056   	元大高股息   	20170906	    22.4025"
"0056   	元大高股息   	20170907	    22.3087"
"0056   	元大高股息   	20170908	    22.3855"
"0056   	元大高股息   	20170911	    22.4537"
"0056   	元大高股息   	20170912	    22.6074"
"0056   	元大高股息   	20170913	    22.6159"
"0056   	元大高股息   	20170914	    22.6244"
"0056   	元大高股息   	20170915	    22.6586"
"0056   	元大高股息   	20170918	    22.8719"
"0056   	元大高股息   	20170919	    22.5988"
"0056   	元大高股息   	20170920	    22.4793"
"0056   	元大高股息   	20170921	    22.5562"
"0056   	元大高股息   	20170922	    22.3599"
"0056   	元大高股息   	20170925	    22.0185"
"0056   	元大高股息   	20170926	    21.8905"
"0056   	元大高股息   	20170927	    21.9929"
"0056   	元大高股息   	20170928	    22.0185"
"0056   	元大高股息   	20170929	    22.0185"
"0056   	元大高股息   	20170930	    22.1550"
"0056   	元大高股息   	20171002	    22.3172"
